STORE_ID,LATITUDE,LONGITUDE,DAYS_OPEN,ITEM_AVAILABILITY,ZONE,BOOKMARKS
3463,38.4227103,-82.4228384,7.0,15.0,CHARLESTON-HUNTINGTON,
2860,34.0258656,-117.8348977,7.0,78.0,LOS ANGELES,
6655,33.3209138,-111.9877405,7.0,106.0,PHOENIX (PRESCOTT),
3892,43.2368314,-77.0632408,7.0,38.0,"ROCHESTER, NY",
11150,34.16547813,-118.4134453,7.0,120.0,LOS ANGELES,
10884,42.29111899,-71.07191227,7.0,241.0,BOSTON (MANCHESTER),
5357,38.5406498,-121.4762355,7.0,78.0,SACRAMNTO-STKTON-MODESTO,
6970,33.7214524,-116.3341025,7.0,22.0,LOS ANGELES,
10937,37.05745126,-120.8345259,7.0,59.0,FRESNO-VISALIA,
1591,41.1354368,-77.4523593,7.0,26.0,WILKES BARRE-SCRANTON,
2199,43.1223542,-77.7091029,7.0,68.0,"ROCHESTER, NY",
11453,32.31247417,-106.7516002,7.0,55.0,EL PASO (LAS CRUCES),
13213,43.1966647,-77.59962677,7.0,64.0,"ROCHESTER, NY",
7243,33.7417945,-112.1066473,7.0,67.0,PHOENIX (PRESCOTT),
1486,42.2331535,-71.1807309,7.0,71.0,BOSTON (MANCHESTER),
7036,37.7608884,-121.4330293,7.0,98.0,SACRAMNTO-STKTON-MODESTO,
7785,34.2393605,-118.3941704,7.0,581.0,LOS ANGELES,
35,34.1418984,-118.1335263,7.0,3607.0,LOS ANGELES,
10478,42.7227049,-71.15945733,7.0,129.0,BOSTON (MANCHESTER),
11696,39.1423844,-121.6479283,7.0,58.0,SACRAMNTO-STKTON-MODESTO,
13917,33.6848599,-116.1807945,7.0,75.0,LOS ANGELES,
10883,34.25857947,-118.5366332,7.0,78.0,LOS ANGELES,
6919,34.1007606,-118.0750265,7.0,436.0,LOS ANGELES,
7074,38.3529734,-121.9513122,7.0,164.0,SACRAMNTO-STKTON-MODESTO,
11411,36.1765121,-82.79378522,7.0,23.0,"TRI-CITIES, TN-VA",
8435,37.60976117,-120.9565211,7.0,58.0,SACRAMNTO-STKTON-MODESTO,
13008,36.77256811,-119.7901862,7.0,33.0,FRESNO-VISALIA,
8909,33.48522033,-112.3618324,7.0,,PHOENIX (PRESCOTT),
1531,40.8663511,-76.7890572,7.0,33.0,WILKES BARRE-SCRANTON,
8465,38.13576196,-121.2892271,7.0,42.0,SACRAMNTO-STKTON-MODESTO,
1701,42.2546058,-71.4660993,7.0,28.0,BOSTON (MANCHESTER),
15458,26.21256803,-81.76648853,7.0,61.0,FT. MYERS-NAPLES,
3052,26.7070796,-80.1524006,7.0,275.0,WEST PALM BEACH-FT. PIERCE,
8841,42.33634111,-71.12064064,7.0,87.0,BOSTON (MANCHESTER),
10019,34.47324347,-114.3437775,7.0,42.0,PHOENIX (PRESCOTT),
1516,40.9804183,-75.9794784,7.0,25.0,WILKES BARRE-SCRANTON,
11712,41.62983848,-93.67880996,7.0,42.0,DES MOINES-AMES,
613,42.5506628,-71.0014881,7.0,137.0,BOSTON (MANCHESTER),
10062,33.68332195,-112.1355308,7.0,3856.0,PHOENIX (PRESCOTT),
13461,43.45672895,-71.56599837,7.0,14.0,BOSTON (MANCHESTER),
10677,32.91318773,-80.10750958,7.0,43.0,"CHARLESTON, SC",
10404,41.55598433,-93.59808979,7.0,42.0,DES MOINES-AMES,
451,42.4620465,-70.9627139,7.0,89.0,BOSTON (MANCHESTER),
125,33.5682004,-112.0732533,7.0,66.0,PHOENIX (PRESCOTT),
3920,26.5296293,-80.1202755,7.0,157.0,WEST PALM BEACH-FT. PIERCE,
2025,41.092712,-75.5926542,7.0,19.0,WILKES BARRE-SCRANTON,
1708,42.5681481,-71.8138462,7.0,93.0,BOSTON (MANCHESTER),
5816,26.0635011,-81.6982986,7.0,44.0,FT. MYERS-NAPLES,
885,42.4261446,-71.0654229,7.0,228.0,BOSTON (MANCHESTER),
10848,42.54720485,-70.94672371,7.0,137.0,BOSTON (MANCHESTER),
10386,33.39386515,-111.6160808,7.0,55.0,PHOENIX (PRESCOTT),
542,42.5907829,-71.2020341,7.0,63.0,BOSTON (MANCHESTER),
6734,33.9648611,-118.2231487,7.0,161.0,LOS ANGELES,
3995,26.3937519,-80.0843454,7.0,90.0,WEST PALM BEACH-FT. PIERCE,
11930,41.95121306,-70.68967118,7.0,139.0,BOSTON (MANCHESTER),
208,33.4068235,-111.9404461,7.0,158.0,PHOENIX (PRESCOTT),
7631,33.7106948,-117.8168094,7.0,79.0,LOS ANGELES,
6935,34.1832374,-118.3387981,7.0,102.0,LOS ANGELES,
9814,42.28182646,-71.15856381,7.0,77.0,BOSTON (MANCHESTER),
1122,42.3637788,-71.1943201,7.0,112.0,BOSTON (MANCHESTER),
2762,38.7386375,-82.9957636,7.0,63.0,CHARLESTON-HUNTINGTON,
6736,34.0755018,-118.3759341,7.0,112.0,LOS ANGELES,
6375,33.6723978,-117.9209881,7.0,192.0,LOS ANGELES,
9590,26.68252853,-80.24758322,7.0,107.0,WEST PALM BEACH-FT. PIERCE,
7542,33.3927751,-111.6685412,7.0,84.0,PHOENIX (PRESCOTT),
6878,34.0739574,-118.2147415,7.0,114.0,LOS ANGELES,
10572,33.46545103,-112.1529617,7.0,77.0,PHOENIX (PRESCOTT),
7632,34.2841616,-118.4432737,7.0,72.0,LOS ANGELES,
8598,33.3643051,-111.7565412,7.0,120.0,PHOENIX (PRESCOTT),
8267,42.490342,-71.017665,7.0,78.0,BOSTON (MANCHESTER),
6549,36.9754229,-120.0725717,7.0,43.0,FRESNO-VISALIA,
6997,38.6188112,-121.3468325,7.0,1362.0,SACRAMNTO-STKTON-MODESTO,
1985,43.2388693,-77.6959125,7.0,89.0,"ROCHESTER, NY",
6390,34.0270132,-118.427309,7.0,262.0,LOS ANGELES,
2126,34.0227992,-118.2798382,7.0,135.0,LOS ANGELES,
6784,34.0203547,-118.4222888,7.0,262.0,LOS ANGELES,
12822,42.57033075,-71.41963831,7.0,31.0,BOSTON (MANCHESTER),
9930,34.2026926,-110.0203252,7.0,22.0,PHOENIX (PRESCOTT),
8978,26.60210758,-81.9417509,7.0,61.0,FT. MYERS-NAPLES,
11505,33.890921,-118.299443,7.0,1411.0,LOS ANGELES,
3818,26.5275881,-80.1465654,7.0,64.0,WEST PALM BEACH-FT. PIERCE,
10668,33.52364445,-112.0989043,7.0,78.0,PHOENIX (PRESCOTT),
8342,37.96751466,-121.2959284,7.0,64.0,SACRAMNTO-STKTON-MODESTO,
14762,36.30072249,-82.46581451,7.0,38.0,"TRI-CITIES, TN-VA",
7241,34.5982179,-112.4569458,7.0,44.0,PHOENIX (PRESCOTT),
15265,34.15983424,-118.2542407,7.0,17.0,LOS ANGELES,
803,29.6605308,-82.3239587,7.0,80.0,GAINESVILLE,
14739,38.48074418,-121.5040714,7.0,22.0,SACRAMNTO-STKTON-MODESTO,
6550,34.1037188,-118.0904124,7.0,41.0,LOS ANGELES,
10205,27.27231562,-80.31860577,7.0,93.0,WEST PALM BEACH-FT. PIERCE,
1311,42.0304063,-70.9588363,7.0,39.0,BOSTON (MANCHESTER),
14543,26.54780502,-81.8035832,7.0,57.0,FT. MYERS-NAPLES,
2248,41.7838494,-76.4497205,7.0,16.0,WILKES BARRE-SCRANTON,
409,33.6087314,-112.2692209,7.0,14.0,PHOENIX (PRESCOTT),
6603,34.1819423,-118.9236705,7.0,93.0,LOS ANGELES,
1903,38.4102944,-121.3854748,7.0,111.0,SACRAMNTO-STKTON-MODESTO,
6821,33.8645692,-117.5471081,7.0,127.0,LOS ANGELES,
15768,38.42745516,-82.39398521,7.0,7.0,CHARLESTON-HUNTINGTON,
6992,33.9159543,-117.3232121,7.0,102.0,LOS ANGELES,
6611,35.2157936,-111.5981868,7.0,81.0,PHOENIX (PRESCOTT),
15212,42.57665394,-70.89191603,7.0,87.0,BOSTON (MANCHESTER),
15441,37.40849437,-120.8495469,7.0,57.0,FRESNO-VISALIA,
7240,33.9770366,-118.4173063,7.0,53.0,LOS ANGELES,
1892,42.2474452,-71.1728405,7.0,71.0,BOSTON (MANCHESTER),
2568,26.9956314,-82.1164872,7.0,69.0,FT. MYERS-NAPLES,
11662,33.46509466,-112.2906128,7.0,,PHOENIX (PRESCOTT),
6849,34.1967842,-118.8682822,7.0,1418.0,LOS ANGELES,
15135,26.56318946,-81.95742861,7.0,61.0,FT. MYERS-NAPLES,
3958,29.6890745,-82.3395683,7.0,47.0,GAINESVILLE,
10577,41.36956982,-93.55768348,7.0,21.0,DES MOINES-AMES,
13822,32.9684015,-80.00436607,7.0,131.0,"CHARLESTON, SC",
6961,34.0030865,-118.089652,7.0,151.0,LOS ANGELES,
1535,41.4957016,-75.7059826,7.0,46.0,WILKES BARRE-SCRANTON,
2892,26.6514624,-80.2350168,7.0,243.0,WEST PALM BEACH-FT. PIERCE,
583,42.4171424,-71.160361,7.0,27.0,BOSTON (MANCHESTER),
9893,33.42275419,-111.8477788,7.0,101.0,PHOENIX (PRESCOTT),
14445,38.37945413,-120.8034886,7.0,22.0,SACRAMNTO-STKTON-MODESTO,
62,41.3969584,-75.6489025,3.0,1557.0,WILKES BARRE-SCRANTON-HZTN,
2131,42.0924884,-70.7045342,7.0,59.0,BOSTON (MANCHESTER),
13063,42.24246166,-71.12723753,7.0,1817.0,BOSTON (MANCHESTER),
2666,33.3641347,-111.7395741,7.0,120.0,PHOENIX (PRESCOTT),
2629,26.5892812,-80.1150287,7.0,234.0,WEST PALM BEACH-FT. PIERCE,
6771,33.5328513,-117.1521186,7.0,116.0,LOS ANGELES,
2817,38.7556512,-82.9322568,7.0,63.0,CHARLESTON-HUNTINGTON,
5121,33.6883403,-117.9881406,7.0,215.0,LOS ANGELES,
6827,33.9420509,-117.2247114,7.0,112.0,LOS ANGELES,
7938,33.728635,-117.007406,7.0,89.0,LOS ANGELES,
11747,26.93499721,-82.31031311,7.0,16.0,FT. MYERS-NAPLES,
13103,42.89128811,-71.14316785,7.0,5.0,BOSTON (MANCHESTER),
4105,26.2985642,-81.8016828,7.0,38.0,FT. MYERS-NAPLES,
12180,33.706817,-116.251926,7.0,107.0,LOS ANGELES,
5507,33.3759143,-79.2882319,7.0,52.0,"CHARLESTON, SC",
2590,26.5451283,-80.0912922,7.0,118.0,WEST PALM BEACH-FT. PIERCE,
3029,36.1762417,-82.7963456,7.0,23.0,"TRI-CITIES, TN-VA",
4290,30.2264828,-93.3586903,7.0,71.0,LAKE CHARLES,
1676,41.70139,-70.4859227,7.0,20.0,BOSTON (MANCHESTER),
12617,33.89386903,-118.3953734,7.0,934.0,LOS ANGELES,
10789,33.85874335,-117.960495,7.0,110.0,LOS ANGELES,
853,42.0122893,-70.7319939,7.0,235.0,BOSTON (MANCHESTER),
7120,38.486492,-121.5349486,7.0,70.0,SACRAMNTO-STKTON-MODESTO,
6981,34.0766458,-118.1511254,7.0,52.0,LOS ANGELES,
4207,36.7187615,-81.951521,7.0,26.0,"TRI-CITIES, TN-VA",
609,42.4989316,-70.8563569,7.0,32.0,BOSTON (MANCHESTER),
3886,42.5615167,-77.6975151,7.0,6.0,"ROCHESTER, NY",
1545,41.2115053,-76.7608554,7.0,14.0,WILKES BARRE-SCRANTON,
536,42.7024985,-71.1323186,7.0,64.0,BOSTON (MANCHESTER),
13513,26.61227715,-81.78042789,7.0,66.0,FT. MYERS-NAPLES,
11385,34.01916585,-118.3345035,7.0,177.0,LOS ANGELES,
233,26.1415894,-81.7957461,6.0,27.0,FT. MYERS-NAPLES,
10690,33.49369188,-112.2545192,7.0,77.0,PHOENIX (PRESCOTT),
11395,26.607072,-81.97361,7.0,91.0,FT. MYERS-NAPLES,
11305,38.80567928,-121.2722776,7.0,77.0,SACRAMNTO-STKTON-MODESTO,
6931,34.0336046,-117.6526096,7.0,131.0,LOS ANGELES,
12586,33.80121173,-116.4049768,7.0,323.0,LOS ANGELES,
6886,34.143781,-118.3966795,7.0,150.0,LOS ANGELES,
2111,41.8214857,-70.5516859,7.0,139.0,BOSTON (MANCHESTER),
4194,26.6667197,-81.8905764,7.0,42.0,FT. MYERS-NAPLES,
2737,33.3785636,-112.0998702,7.0,123.0,PHOENIX (PRESCOTT),
7774,34.1226742,-117.6921894,7.0,57.0,LOS ANGELES,
9809,26.95175851,-80.08591249,7.0,23.0,WEST PALM BEACH-FT. PIERCE,
13065,42.29351002,-71.77818567,7.0,5684.0,BOSTON (MANCHESTER),
5515,32.3417507,-106.7757609,7.0,55.0,EL PASO (LAS CRUCES),
7731,33.9148211,-117.5888833,7.0,542.0,LOS ANGELES,
3939,27.177106,-80.2369672,7.0,35.0,WEST PALM BEACH-FT. PIERCE,
12755,43.20973159,-77.4458728,7.0,91.0,"ROCHESTER, NY",
11541,34.06304112,-117.7424471,7.0,112.0,LOS ANGELES,
6889,34.0805595,-118.1088846,7.0,95.0,LOS ANGELES,
4005,26.5464628,-81.8036901,7.0,57.0,FT. MYERS-NAPLES,
13749,29.38739004,-82.44845662,7.0,57.0,GAINESVILLE,
507,42.8072941,-71.2886273,7.0,35.0,BOSTON (MANCHESTER),
4202,34.0450123,-118.0299072,7.0,860.0,LOS ANGELES,
7741,34.2865326,-118.5010851,7.0,122.0,LOS ANGELES,
8203,34.41827569,-117.2837348,7.0,165.0,LOS ANGELES,
5449,36.3470353,-82.243008,7.0,29.0,"TRI-CITIES, TN-VA",
680,26.916614,-82.0464053,7.0,37.0,FT. MYERS-NAPLES,
6212,34.1519178,-117.4711467,7.0,283.0,LOS ANGELES,
554,42.9095925,-77.7332709,7.0,13.0,"ROCHESTER, NY",
12089,34.23518179,-118.4659068,7.0,119.0,LOS ANGELES,
6730,33.896683,-118.394311,7.0,934.0,LOS ANGELES,
813,26.6741667,-80.1131527,7.0,144.0,WEST PALM BEACH-FT. PIERCE,
750,42.5823589,-71.794034,7.0,93.0,BOSTON (MANCHESTER),
742,42.3917893,-71.0364309,7.0,983.0,BOSTON (MANCHESTER),
11392,31.85828595,-102.359009,7.0,87.0,ODESSA-MIDLAND,
444,38.0301063,-78.4805889,7.0,49.0,CHARLOTTESVILLE,
12641,37.74003088,-121.1415922,7.0,24.0,SACRAMNTO-STKTON-MODESTO,
12566,33.887718,-117.225378,7.0,75.0,LOS ANGELES,
2036,42.2973912,-71.0498186,7.0,125.0,BOSTON (MANCHESTER),
12966,36.55933839,-82.2126585,7.0,58.0,"TRI-CITIES, TN-VA",
6795,34.057303,-118.4425047,7.0,132.0,LOS ANGELES,
1307,42.1279606,-71.0101712,7.0,67.0,BOSTON (MANCHESTER),
1716,40.7907799,-76.5570645,7.0,8.0,WILKES BARRE-SCRANTON,
7069,33.4895804,-117.6996735,7.0,343.0,LOS ANGELES,
190,33.6955958,-117.884162,7.0,7868.0,LOS ANGELES,
12335,26.42065414,-81.81207622,7.0,430.0,FT. MYERS-NAPLES,
10140,34.10718729,-117.4529805,7.0,186.0,LOS ANGELES,
11332,33.81653031,-118.0098304,7.0,188.0,LOS ANGELES,
349,34.2597431,-119.2271914,7.0,1789.0,LOS ANGELES,
8137,42.55859084,-71.26809393,7.0,74.0,BOSTON (MANCHESTER),
1165,42.3346189,-71.1237808,7.0,87.0,BOSTON (MANCHESTER),
12325,32.92068,-80.665971,7.0,42.0,"CHARLESTON, SC",
12132,42.55867908,-70.93119418,7.0,719.0,BOSTON (MANCHESTER),
749,42.8936627,-70.87136,7.0,69.0,BOSTON (MANCHESTER),
13864,42.71375743,-71.44319244,7.0,87.0,BOSTON (MANCHESTER),
7630,34.1233659,-117.5373853,7.0,117.0,LOS ANGELES,
10936,38.67016103,-121.1647968,7.0,110.0,SACRAMNTO-STKTON-MODESTO,
13338,33.74459022,-116.2173244,7.0,72.0,LOS ANGELES,
9408,33.33409715,-111.9099141,7.0,32.0,PHOENIX (PRESCOTT),
13397,26.52623267,-80.18794656,7.0,,WEST PALM BEACH-FT. PIERCE,
1343,42.191598,-70.9867762,7.0,277.0,BOSTON (MANCHESTER),
8218,26.34013741,-80.09169874,7.0,6179.0,WEST PALM BEACH-FT. PIERCE,
6600,33.3937176,-111.8729812,7.0,88.0,PHOENIX (PRESCOTT),
1175,42.723234,-71.1579412,7.0,129.0,BOSTON (MANCHESTER),
11000,31.78154336,-106.301809,7.0,218.0,EL PASO (LAS CRUCES),
2802,38.5313784,-82.6815345,7.0,42.0,CHARLESTON-HUNTINGTON,
1056,42.0796847,-71.3849424,7.0,64.0,BOSTON (MANCHESTER),
776,26.629053,-80.0891975,7.0,121.0,WEST PALM BEACH-FT. PIERCE,
8575,42.932799,-72.295199,7.0,28.0,BOSTON (MANCHESTER),
6984,34.1772158,-117.3306376,7.0,158.0,LOS ANGELES,
943,42.1654955,-71.042066,7.0,117.0,BOSTON (MANCHESTER),
12403,42.17158067,-70.95614297,7.0,94.0,BOSTON (MANCHESTER),
11666,39.9799,-82.018201,7.0,82.0,ZANESVILLE,
6772,33.7805937,-118.0713439,7.0,53.0,LOS ANGELES,
6420,33.6278493,-117.9069456,7.0,115.0,LOS ANGELES,
10669,33.56773236,-112.2022983,7.0,57.0,PHOENIX (PRESCOTT),
8593,33.58160227,-111.9296636,7.0,114.0,PHOENIX (PRESCOTT),
6841,34.2348517,-118.4410767,7.0,226.0,LOS ANGELES,
13078,33.78715392,-117.8372688,7.0,38.0,LOS ANGELES,
2113,38.5167908,-82.7232917,7.0,66.0,CHARLESTON-HUNTINGTON,
3344,38.3580445,-81.7381612,7.0,24.0,CHARLESTON-HUNTINGTON,
67,42.4850974,-71.2087651,2.0,651.0,BOSTON (MANCHESTER),
11437,26.5460258,-81.84378207,7.0,57.0,FT. MYERS-NAPLES,
11105,34.12960857,-117.871983,7.0,57.0,LOS ANGELES,
936,43.1929501,-77.6298673,7.0,41.0,"ROCHESTER, NY",
3921,26.4942989,-81.8491592,7.0,94.0,FT. MYERS-NAPLES,
5496,36.6364172,-82.5678642,7.0,9.0,"TRI-CITIES, TN-VA",
6843,34.1683147,-118.6075525,7.0,68.0,LOS ANGELES,
13029,41.875262,-70.92445,7.0,93.0,BOSTON (MANCHESTER),
8221,42.47209576,-71.14943566,7.0,132.0,BOSTON (MANCHESTER),
5720,36.5822345,-82.1693024,7.0,58.0,"TRI-CITIES, TN-VA",
1310,42.3038767,-71.3251568,7.0,17.0,BOSTON (MANCHESTER),
10349,33.96543437,-118.0382091,7.0,72.0,LOS ANGELES,
11322,42.15335276,-71.40596523,7.0,32.0,BOSTON (MANCHESTER),
15330,32.73412552,-79.9694412,7.0,102.0,"CHARLESTON, SC",
9417,27.42516455,-80.35083018,7.0,5.0,WEST PALM BEACH-FT. PIERCE,
7466,26.9358247,-80.1607379,7.0,31.0,WEST PALM BEACH-FT. PIERCE,
6839,37.3196316,-120.4802875,7.0,54.0,FRESNO-VISALIA,
2863,32.8210575,-79.9914377,7.0,100.0,"CHARLESTON, SC",
5709,33.448208,-79.551651,7.0,93.0,"CHARLESTON, SC",
14241,42.04896988,-93.62131211,7.0,52.0,DES MOINES-AMES,
14152,38.41519421,-82.29939904,7.0,80.0,CHARLESTON-HUNTINGTON,
5345,43.2169188,-71.5066451,7.0,70.0,BOSTON (MANCHESTER),
559,42.1680225,-71.0078495,7.0,67.0,BOSTON (MANCHESTER),
4452,29.6660869,-82.3387855,7.0,80.0,GAINESVILLE,
11809,31.323317,-89.372704,7.0,2358.0,HATTIESBURG-LAUREL,
13031,42.07103257,-70.94836727,7.0,182.0,BOSTON (MANCHESTER),
855,41.7659518,-70.5077429,7.0,20.0,BOSTON (MANCHESTER),
6993,33.817565,-116.5286042,7.0,843.0,LOS ANGELES,
549,42.3565966,-71.0564965,7.0,45.0,BOSTON (MANCHESTER),
7005,33.5139003,-117.1038164,7.0,116.0,LOS ANGELES,
2477,29.5010034,-82.8700353,7.0,45.0,GAINESVILLE,
12119,34.18712455,-118.9105792,7.0,93.0,LOS ANGELES,
2663,26.8092611,-80.1055156,7.0,105.0,WEST PALM BEACH-FT. PIERCE,
521,42.5397117,-71.2447299,7.0,74.0,BOSTON (MANCHESTER),
701,32.7619443,-79.9764705,7.0,102.0,"CHARLESTON, SC",
3129,33.7748534,-118.1207487,7.0,67.0,LOS ANGELES,
5275,33.4378137,-79.1301915,7.0,25.0,"CHARLESTON, SC",
11386,33.53763059,-112.0654113,7.0,70.0,PHOENIX (PRESCOTT),
10810,34.17442966,-118.2987925,7.0,31.0,LOS ANGELES,
6937,33.9823299,-118.0510841,7.0,99.0,LOS ANGELES,
847,32.9746679,-80.0624552,7.0,58.0,"CHARLESTON, SC",
1312,42.3621628,-71.0663051,7.0,91.0,BOSTON (MANCHESTER),
14759,33.97504717,-117.5577369,7.0,75.0,LOS ANGELES,
8616,33.450999,-111.682999,7.0,57.0,PHOENIX (PRESCOTT),
256,33.9157363,-117.9660247,7.0,185.0,LOS ANGELES,
1148,42.3439367,-71.8620812,7.0,30.0,BOSTON (MANCHESTER),
11737,33.98812015,-118.3095112,7.0,186.0,LOS ANGELES,
6723,33.86019,-118.1705601,7.0,99.0,LOS ANGELES,
503,42.4552049,-71.065617,7.0,96.0,BOSTON (MANCHESTER),
3334,26.208476,-81.7675081,7.0,41.0,FT. MYERS-NAPLES,
11581,36.34482776,-82.37635875,7.0,67.0,"TRI-CITIES, TN-VA",
13325,42.1182354,-71.32741115,7.0,91.0,BOSTON (MANCHESTER),
9257,26.33010279,-81.80635903,7.0,25.0,FT. MYERS-NAPLES,
8481,30.17652752,-93.23287449,7.0,118.0,LAKE CHARLES,
11912,33.94750695,-116.9763581,7.0,113.0,LOS ANGELES,
2169,42.2870698,-71.0230794,7.0,56.0,BOSTON (MANCHESTER),
